TRUE;1
is abhorrent to you;-2
abhorrent to you;-1
abhorrent;-2
the simplistic Heaven will quite likely be more like hell ;-1
Heaven;1
will quite likely be more like hell ;-1
will quite likely be more like hell;-1
be more like hell;-2
hell;-2
It s hard to believe that a relationship like Holly and Marina s could survive the hothouse emotions of teendom;1
a relationship like Holly and Marina s could survive the hothouse emotions of teendom;1
like Holly;1
its longevity gets more inexplicable as the characterizations turn more crassly reductive;-1
more inexplicable as the characterizations turn more crassly reductive;-1
more inexplicable;-1
as the characterizations turn more crassly reductive;-1
the characterizations turn more crassly reductive;-1
turn more crassly reductive;-1
crassly reductive;-1
crassly;-1
 The Hours does nt connect in a neat way  but introduces characters who illuminate mysteries of sex  duty and love ;1
does nt connect in a neat way  but introduces characters who illuminate mysteries of sex  duty and love;1
does nt connect in a neat way  but;-1
does nt connect in a neat way ;-1
does nt connect in a neat way;-1
connect in a neat way;1
in a neat way;1
a neat way;1
neat;1
introduces characters who illuminate mysteries of sex  duty and love;1
introduces;1
characters who illuminate mysteries of sex  duty and love;1
illuminate mysteries of sex  duty and love;1
illuminate;1
mysteries of sex  duty and love;1
sex  duty and love;1
duty and love;1
Purports to be a Hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging ;-1
Purports to be a Hollywood satire but winds up as the kind of film that should be the target of something;-2
Purports;1
to be a Hollywood satire but winds up as the kind of film that should be the target of something;-1
a Hollywood satire but winds up as the kind of film that should be the target of something;-2
Hollywood satire;1
deeper and more engaging ;1
deeper and more engaging;2
Too clever by about ninetenths ;1
clever by about ninetenths;1
This is no  Waterboy ! ;-1
no  Waterboy;-1
They re going through the motions  but;-1
They re going through the motions ;-1
re going through the motions;-1
going through the motions;-1
the zip is gone;-1
The script s snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis  but;1
The script s snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis ;1
The script s snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis;1
The script s snazzy dialogue;1
snazzy dialogue;1
snazzy;1
establishes a realistic atmosphere that involves us in the unfolding crisis;1
a realistic atmosphere that involves us in the unfolding crisis;1
a realistic atmosphere;1
realistic atmosphere;1
in the unfolding crisis;-1
the lazy plotting;-1
lazy plotting;-1
ensures that little of our emotional investment pays off;1
ensures;1
little of our emotional investment;-1
our emotional investment;1
emotional investment;1
pays off;1
Not as good as the original;-1
as good as the original;1
good as the original;1
Those moviegoers who would automatically bypass a hiphop documentary should give  Scratch  a second look ;2
Those moviegoers who would automatically bypass a hiphop documentary;1
should give  Scratch  a second look ;1
should give  Scratch  a second look;1
give  Scratch  a second look;1
Bigelow offers some flashy twists and turns that occasionally fortify this turgid fable ;1
offers some flashy twists and turns that occasionally fortify this turgid fable ;1
offers some flashy twists and turns that occasionally fortify this turgid fable;1
offers some flashy twists and;1
offers some flashy twists;1
some flashy twists;1
flashy twists;1
flashy;1
turns that;1
fortify this turgid fable;-1
this turgid fable;-1
turgid fable;-1
turgid;-1
An unsophisticated scifi drama that takes itself all too seriously ;-1
An unsophisticated;-2
unsophisticated;-1
scifi drama that takes itself all too seriously ;-1
scifi drama that takes itself all too seriously;-1
drama that takes itself all too seriously;-1
that takes itself all too seriously;-1
takes itself all too seriously;-1
itself all too seriously;-1
Stupid  infantile  redundant  sloppy  overthetop  and amateurish ;-2
Stupid  infantile  redundant  sloppy ;-2
Stupid  infantile  redundant  sloppy;-2
Stupid ;-2
Stupid;-2
infantile  redundant  sloppy;-2
infantile;-1
 redundant  sloppy;-1
redundant  sloppy;-2
redundant;-1
 sloppy;-2
sloppy;-2
overthetop  and amateurish ;-2
overthetop  and amateurish;-2
overthetop  and;-1
Resident Evil;1
Resident;1
is what comes from taking John Carpenter s Ghosts of Mars and eliminating the beheadings ;-1
what comes from taking John Carpenter s Ghosts of Mars and eliminating the beheadings;-1
from taking John Carpenter s Ghosts of Mars and eliminating the beheadings;-1
The movie resolutely avoids all the comic possibilities of its situation  and becomes one more dumb high school comedy about sex gags and prom dates ;-2
resolutely avoids all the comic possibilities of its situation  and becomes one more dumb high school comedy about sex gags and prom dates ;-1
avoids all the comic possibilities of its situation  and becomes one more dumb high school comedy about sex gags and prom dates ;-2
avoids all the comic possibilities of its situation  and becomes one more dumb high school comedy about sex gags and prom dates;-2
avoids all the comic possibilities of its situation  and;-1
avoids all the comic possibilities of its situation ;-1
all the comic possibilities of its situation;1
the comic possibilities;1
comic possibilities;1
possibilities;1
becomes one more dumb high school comedy about sex gags and prom dates;-1
one more dumb high school comedy about sex gags and prom dates;-2
one more dumb high school comedy;-1
dumb high school comedy;-1
about sex gags and prom dates;-1
sex gags and prom dates;-1
dates;1
With or without the sex  a wonderful tale of love and destiny  told well by a master storyteller;2
With or without the sex  a wonderful tale of love and destiny;2
the sex  a wonderful tale of love and destiny;2
a wonderful tale of love and destiny;2
a wonderful tale;1
wonderful tale;2
of love and destiny;1
love and;1
 told well by a master storyteller;1
told well by a master storyteller;1
told well by a master;1
told well;1
by a master;1
a master;2
Though it goes further than both  anyone who has seen The Hunger or Cat People will find little new here  but a tasty performance from Vincent Gallo lifts this tale of cannibal lust above the ordinary ;1
Though it goes further than both  anyone who has seen The Hunger or Cat People will find little new here ;-1
Though it goes further than both  anyone who has seen The Hunger or Cat People will find little new here;-1
it goes further than both;1
goes further;1
anyone who has seen The Hunger or Cat People will find little new here;-1
will find little new here;-1
find little new;-1
a tasty performance from Vincent Gallo lifts this tale of cannibal lust above the ordinary;1
a tasty performance from Vincent Gallo;1
a tasty performance;1
tasty performance;1
tasty;1
lifts this tale of cannibal lust above the ordinary;1
cannibal lust above the ordinary;1
cannibal;-1
lust;1
above the ordinary;1
ordinary;-1
A terrific date movie  whatever your orientation ;1
A terrific date movie;2
terrific date movie;1
 whatever your orientation ;1
Once the expectation of laughter has been quashed by whatever obscenity is at hand  even the funniest idea is nt funny ;-2
Once the expectation of laughter has been quashed by whatever obscenity is at hand;-1
the expectation of laughter has been quashed by whatever obscenity is at hand;-1
laughter;2
been quashed by whatever obscenity is at hand;-1
obscenity is at hand;-1
obscenity;-1
 even the funniest idea is nt funny ;-1
the funniest idea;1
funniest idea;2
funniest;2
is nt funny ;-1
is nt funny;-1
How do you make a movie with depth about a man who lacked any ?;-1
do you make a movie with depth about a man who lacked any ?;-1
do you make a movie with depth about a man who lacked any;-1
do you;1
a movie with depth;1
with depth;1
lacked any;-1
lacked;-1
Translation   We do nt need to try very hard  ;-1
Translation   We do nt need to try very hard ;-1
Translation   We do nt need to try very hard;-1
do nt need to try very hard;-1
need to try very hard;-1
 Frailty  offers chills much like those that you get when sitting around a campfire around midnight  telling creepy stories to give each other the willies ;2
Frailty  offers chills much like those that you get when sitting around a campfire around midnight  telling creepy stories to give each other the willies ;2
 offers chills much like those that you get when sitting around a campfire around midnight  telling creepy stories to give each other the willies ;1
offers chills much like those that you get when sitting around a campfire around midnight  telling creepy stories to give each other the willies ;2
offers chills much like those that you get when sitting around a campfire around midnight  telling creepy stories to give each other the willies;1
offers chills much like those;1
offers chills;1
that you get when sitting around a campfire around midnight  telling creepy stories to give each other the willies;1
sitting around;-1
telling;1
creepy stories;1
give each other the willies;-1
Less frontloaded;1
more shapely than the twohour version released here in 1990;1
An ambitious movie that  like Shiner s organizing of the big fight  pulls off enough of its effects to make up for the ones that do nt come off ;2
An ambitious movie that  like Shiner s organizing of the big fight  pulls off enough of its effects to make up for the ones that do nt come off;2
An ambitious movie that  like Shiner s organizing of the big fight  pulls off enough;1
An ambitious movie;1
ambitious movie;1
ambitious;1
that  like Shiner s organizing of the big fight  pulls off enough;1
 like Shiner s organizing of the big fight  pulls off enough;1
like Shiner s organizing of the big fight  pulls off enough;1
Shiner;1
pulls off enough;1
to make up for the ones that do nt come off;1
for the ones that do nt come off;1
do nt come off;-1
Some movies suck you in despite their flaws  and Heaven is one such beast ;2
Some movies suck you in despite their flaws  and;1
Some movies suck you in despite their flaws ;1
suck;-1
flaws;-1
Heaven is one such beast;1
Very well written and directed with brutal honesty and respect for its audience ;2
well written and directed with brutal honesty and respect for its audience ;2
written and directed with brutal honesty and respect for its audience ;2
written and directed with brutal honesty and respect for its audience;2
with brutal honesty and respect for its audience;1
brutal honesty and respect;2
honesty and respect;1
honesty and;1
honesty;1
respect;1
Twenty years after its first release  ET remains the most wondrous of all Hollywood fantasies  and the apex of Steven Spielberg s misunderstood career ;2
 ET remains the most wondrous of all Hollywood fantasies  and the apex of Steven Spielberg s misunderstood career ;2
ET remains the most wondrous of all Hollywood fantasies  and the apex of Steven Spielberg s misunderstood career ;2
remains the most wondrous of all Hollywood fantasies  and the apex of Steven Spielberg s misunderstood career ;1
remains the most wondrous of all Hollywood fantasies  and the apex of Steven Spielberg s misunderstood career;2
the most wondrous of all Hollywood fantasies  and the apex of Steven Spielberg s misunderstood career;2
the most wondrous of all Hollywood fantasies  and;1
the most wondrous of all Hollywood fantasies ;2
the most wondrous of all Hollywood fantasies;1
most wondrous;1
wondrous;1
of all Hollywood fantasies;1
all Hollywood fantasies;-1
fantasies;1
Gooding offers a desperately ingratiating performance ;-1
offers a desperately ingratiating performance ;1
offers a desperately ingratiating performance;-1
desperately;-1
ingratiating;-1
 stumbles over every cheap trick in the book trying to make the outrage come even easier ;-1
stumbles over every cheap trick in the book trying to make the outrage come even easier ;-1
stumbles over every cheap trick in the book trying to make the outrage;-1
stumbles;-1
over every cheap trick in the book trying to make the outrage;-1
every cheap trick in the book trying to make the outrage;-2
every cheap trick;-1
cheap trick;-1
come even easier ;1
Nicely combines the enigmatic features of  Memento  with the hallucinatory drug culture of  Requiem for a Dream  ;1
combines the enigmatic features of  Memento  with the hallucinatory drug culture of  Requiem for a Dream ;2
combines the enigmatic features of  Memento  with the hallucinatory drug culture of  Requiem for a Dream;1
combines the enigmatic features of  Memento ;1
enigmatic features;1
the hallucinatory drug culture;-1
drug culture;1
Every individual will see the movie through the prism of his or her own beliefs and prejudices  but the one thing most will take away is the sense that peace is possible ;2
Every individual will see the movie through the prism of his or her own beliefs and prejudices  but the one thing most will take away is the sense that peace is possible;2
Every individual will see the movie through the prism of his or her own beliefs and prejudices ;1
Every individual will see the movie through the prism of his or her own beliefs and prejudices;1
see the movie through the prism of his or her own beliefs and prejudices;1
see the movie;1
prejudices;-1
the one thing most will take away is the sense that peace is possible;1
is the sense that peace is possible;1
that peace is possible;1
peace is possible;1
Just a bunch of good actors flailing around in a caper that s neither original nor terribly funny ;-2
Just a bunch of good actors flailing around in a caper that s neither original nor terribly funny;1
Just a bunch of good actors;1
of good actors;1
good actors;1
flailing around in a caper that s neither original nor terribly funny;-1
flailing around;-1
flailing;-1
in a caper that s neither original nor terribly funny;-1
a caper that s neither original nor terribly funny;-1
that s neither original nor terribly funny;-1
s neither original nor terribly funny;-1
original nor terribly funny;-1
nor terribly funny;-1
terribly funny;1
terribly;-2
This illconceived and expensive project winds up looking like a bunch of talented thesps slumming it ;-2
This illconceived and expensive project;-1
illconceived and expensive project;-2
illconceived and expensive;-1
illconceived and;-1
winds up looking like a bunch of talented thesps slumming it ;-1
winds up looking like a bunch of talented thesps slumming it;-1
looking like a bunch of talented thesps slumming it;-1
like a bunch of talented thesps slumming it;-1
a bunch of talented thesps slumming it;-1
a bunch of talented thesps;1
talented thesps;1
talented;1
slumming;-1
Broder s screenplay is shallow  offensive and redundant  with pitifully few real laughs ;-1
is shallow  offensive and redundant  with pitifully few real laughs ;-2
is shallow  offensive and redundant  with pitifully few real laughs;-2
is shallow  offensive and redundant ;-2
is shallow  offensive and redundant;-2
shallow  offensive and redundant;-1
 offensive and redundant;-1
offensive and redundant;-2
offensive and;-1
offensive;-1
with pitifully few real laughs;-1
pitifully few real laughs;-1
pitifully;-1
real laughs;1
Leguizamo and Jones are both excellent and the rest of the cast is uniformly superb ;2
Leguizamo and Jones are both excellent and the rest of the cast is uniformly superb;2
Leguizamo and Jones are both excellent and;2
Leguizamo and Jones are both excellent;2
are both excellent;2
excellent;2
the rest of the cast is uniformly superb;1
is uniformly superb;2
uniformly superb;2
superb;2
Trying to figure out the rules of the Country Bear universe  when are bears bears and when are they like humans  only hairier  would tax Einstein s brain ;-1
 when are bears bears and when are they like humans  only hairier  would tax Einstein s brain ;-1
when are bears bears and;1
are they like humans  only hairier;-1
would tax Einstein s brain ;-1
would tax Einstein s brain;-1
 Feardotcom  has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel  but it simply becomes a routine shocker;-1
 Feardotcom  has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel  but;-1
 Feardotcom  has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel ;1
 Feardotcom  has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel;1
Feardotcom  has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel;1
 has the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel;1
the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies it could channel;1
the makings of an interesting meditation on the ethereal nature of the internet and the otherworldly energies;1
of an interesting meditation on the ethereal nature of the internet and the otherworldly energies;1
an interesting meditation on the ethereal nature of the internet and the otherworldly energies;1
an interesting meditation;2
interesting meditation;1
on the ethereal nature of the internet and the otherworldly energies;1
ethereal;1
otherworldly;1
it could channel;1
could channel;1
simply becomes a routine shocker;-1
a routine shocker;-1
Delia  Greta  and Paula rank as three of the most multilayered and sympathetic female characters of the year ;2
rank as three of the most multilayered and sympathetic female characters of the year ;2
rank as three of the most multilayered and sympathetic female characters of the year;2
rank;-1
as three of the most multilayered and sympathetic female characters of the year;1
of the most multilayered and sympathetic female characters of the year;2
the most multilayered and sympathetic female characters of the year;1
most multilayered and sympathetic female characters;2
most multilayered and sympathetic;1
multilayered and sympathetic;1
multilayered;1
The beauty of Alexander Payne s ode to the Everyman is in the details ;1
The beauty;1
beauty;1
Alexander Payne s ode to the Everyman;1
The town has kind of an authentic feel  but each one of these people stand out and everybody else is in the background and it just seems manufactured to me and artificial ;-1
The town has kind of an authentic feel  but each one of these people stand out and everybody else is in the background and it just seems manufactured to me and artificial;-1
The town has kind of an authentic feel  but;1
The town has kind of an authentic feel ;1
The town has kind of an authentic feel;1
town;1
has kind of an authentic feel;1
kind of an authentic feel;1
of an authentic feel;1
an authentic feel;1
authentic feel;1
authentic;1
each one of these people stand out and everybody else is in the background and it just seems manufactured to me and artificial;-1
each one of these people stand out and;1
each one of these people stand out;1
stand out;1
everybody else is in the background and it just seems manufactured to me and artificial;-2
everybody else is in the background;1
it just seems manufactured to me and artificial;-1
seems manufactured to me and artificial;-1
manufactured to me and artificial;-1
artificial;-1
Julie Davis is the Kathie Lee Gifford of film directors  sadly proving once again ego does nt always go hand in hand with talent ;-1
Davis;1
is the Kathie Lee Gifford of film directors  sadly proving once again ego does nt always go hand in hand with talent ;-1
is the Kathie Lee Gifford of film directors  sadly proving once again ego does nt always go hand in hand with talent;-2
is the Kathie Lee Gifford of film directors ;-2
is the Kathie Lee Gifford of film directors;-1
sadly proving once again ego does nt always go hand in hand with talent;-1
proving once again ego does nt always go hand in hand with talent;-1
once again ego does nt always go hand in hand with talent;-1
again ego does nt always go hand in hand with talent;-1
go hand in hand with talent;1
go hand in hand;1
hand in hand;1
with talent;1
talent;1
Much credit must be given to the watercamera operating team of Don King  Sonny Miller  and Michael Stewart ;1
Much credit;1
must be given to the watercamera operating team of Don King  Sonny Miller  and Michael Stewart ;-1
Don;1
Aussie David Caesar channels the notquitedead career of Guy Ritchie ;-1
of Guy Ritchie;1
As averse as I usually am to feelgood  followyourdream Hollywood fantasies  this one got to me ;2
as I usually am to feelgood  followyourdream Hollywood fantasies;1
am to feelgood  followyourdream Hollywood fantasies;1
to feelgood  followyourdream Hollywood fantasies;1
feelgood;1
followyourdream;1
got to me;1
Maybe it is formula filmmaking  but there s nothing wrong with that if the film is wellcrafted and this one is ;1
Maybe it is formula filmmaking  but there s nothing wrong with that if the film is wellcrafted and this one is;1
it is formula filmmaking;-1
there s nothing wrong with that if the film is wellcrafted and this one is;1
s nothing wrong with that if the film is wellcrafted and this one is;1
s nothing wrong with that;1
wrong with that;-1
if the film is wellcrafted and this one is;2
the film is wellcrafted and this one is;2
the film is wellcrafted and;2
the film is wellcrafted;2
is wellcrafted;1
wellcrafted;1
laugh if a tubaplaying dwarf rolled down a hill in a trash can;-1
a tubaplaying dwarf rolled down a hill in a trash can;-1
rolled down a hill in a trash can;-1
in a trash can;-1
trash can;-1
trash;-2
Loses its sense of humor in a vat of failed jokes  twitchy acting  and general boorishness ;-2
Loses its sense of humor in a vat of failed jokes  twitchy acting  and general boorishness;-1
Loses its sense of humor;-1
in a vat of failed jokes  twitchy acting  and general boorishness;-2
a vat of failed jokes  twitchy acting  and general boorishness;-1
of failed jokes  twitchy acting  and general boorishness;-1
failed jokes  twitchy acting  and general boorishness;-2
failed jokes  twitchy acting  and;-2
failed jokes  twitchy acting ;-1
failed jokes  twitchy acting;-1
failed jokes ;-1
failed jokes;-1
failed;-2
twitchy acting;-1
general boorishness;-1
boorishness;-1
This mistyeyed Southern nostalgia piece  in treading the line between sappy and sanguine  winds up mired in teardrenched quicksand ;-1
This mistyeyed Southern nostalgia piece  in treading the line between sappy and sanguine ;1
This mistyeyed Southern nostalgia piece  in treading the line between sappy and sanguine;1
This mistyeyed Southern nostalgia piece ;1
This mistyeyed Southern nostalgia piece;1
mistyeyed Southern nostalgia piece;1
in treading the line between sappy and sanguine;-1
the line between sappy and sanguine;1
sappy;-1
winds up mired in teardrenched quicksand ;-2
mired in teardrenched quicksand;-1
teardrenched quicksand;-1
teardrenched;1
To be oblivious to the existence of this film would be very sweet indeed ;-1
To be oblivious to the existence of this film;-1
be oblivious to the existence of this film;-1
oblivious to the existence of this film;-1
oblivious;-1
would be very sweet indeed;1
be very sweet indeed;1
be very sweet;1
very sweet;1
Despite its flaws  Belinsky is still able to create an engaging story that keeps you guessing at almost every turn ;1
its flaws;-1
 Belinsky is still able to create an engaging story that keeps you guessing at almost every turn ;1
Belinsky is still able to create an engaging story that keeps you guessing at almost every turn ;1
is still able to create an engaging story that keeps you guessing at almost every turn ;1
is still able to create an engaging story that keeps you guessing at almost every turn;2
able to create an engaging story that keeps you guessing at almost every turn;2
able;1
to create an engaging story that keeps you guessing at almost every turn;2
create an engaging story that keeps you guessing at almost every turn;2
create;1
an engaging story that keeps you guessing at almost every turn;2
an engaging story;1
engaging story;1
that keeps you guessing at almost every turn;1
keeps you guessing at almost every turn;1
guessing at almost every turn;1
plays up the cartoon s more obvious strength of snazziness while neglecting its less conspicuous writing strength ;1
plays up the cartoon s more obvious strength of snazziness while neglecting its less conspicuous writing strength;-1
plays up the cartoon s more obvious strength of snazziness;1
the cartoon s more obvious strength of snazziness;1
the cartoon s more obvious strength;1
cartoon s;1
neglecting its less conspicuous writing strength;-1
less conspicuous writing strength;-1
conspicuous;-1
writing strength;1
Notwithstanding my problem with the movie s final half hour  I m going to recommend SECRETARY  based on the wonderful acting clinic put on by Spader and Gyllenhaal  and also the unique way Shainberg goes about telling what at heart is a sweet little girl ;1
Notwithstanding my problem with the movie s final half hour  I m going to recommend SECRETARY  based on the wonderful acting clinic put on by Spader and Gyllenhaal  and also the unique way Shainberg goes about telling what at heart is a sweet little girl;1
Notwithstanding my problem with the movie s final half hour  I m going to recommend SECRETARY  based on the wonderful acting clinic put on by Spader and Gyllenhaal  and;1
Notwithstanding my problem with the movie s final half hour  I m going to recommend SECRETARY  based on the wonderful acting clinic put on by Spader and Gyllenhaal ;1
Notwithstanding my problem with the movie s final half hour  I m going to recommend SECRETARY  based on the wonderful acting clinic put on by Spader and Gyllenhaal;1
Notwithstanding my problem with the movie s final half hour;-1
my problem with the movie s final half hour;-1
 I m going to recommend SECRETARY  based on the wonderful acting clinic put on by Spader and Gyllenhaal;1
I m going to recommend SECRETARY  based on the wonderful acting clinic put on by Spader and Gyllenhaal;1
m going to recommend SECRETARY  based on the wonderful acting clinic put on by Spader and Gyllenhaal;1
going to recommend SECRETARY  based on the wonderful acting clinic put on by Spader and Gyllenhaal;2
to recommend SECRETARY  based on the wonderful acting clinic put on by Spader and Gyllenhaal;2
recommend SECRETARY  based on the wonderful acting clinic put on by Spader and Gyllenhaal;1
recommend SECRETARY ;1
recommend SECRETARY;1
based on the wonderful acting clinic put on by Spader and Gyllenhaal;2
on the wonderful acting clinic put on by Spader and Gyllenhaal;2
the wonderful acting clinic put on by Spader and Gyllenhaal;2
wonderful acting clinic;1
also the unique way Shainberg goes about telling what at heart is a sweet little girl;2
the unique way Shainberg goes about telling what at heart is a sweet little girl;1
the unique way Shainberg;1
unique way Shainberg;1
unique;1
goes about telling what at heart is a sweet little girl;1
about telling what at heart is a sweet little girl;2
telling what at heart is a sweet little girl;1
at heart is a sweet little girl;2
a sweet little girl;1
Despite slick production values and director Roger Michell s ticktock pacing  the final effect is like having two guys yelling in your face for two hours ;-1
slick production values and director Roger Michell s ticktock pacing;1
slick production values and;1
slick production values;1
slick;1
ticktock pacing;-1
ticktock;-1
 the final effect is like having two guys yelling in your face for two hours ;-1
the final effect is like having two guys yelling in your face for two hours ;-2
is like having two guys yelling in your face for two hours ;-1
is like having two guys yelling in your face for two hours;-1
like having two guys yelling in your face for two hours;-1
having two guys yelling in your face for two hours;-2
two guys yelling in your face for two hours;-2
yelling in your face for two hours;-1
in your face for two hours;-1
your face for two hours;-1
 Barbershop  is a goodhearted ensemble comedy with a variety of quirky characters and an engaging story ;1
Barbershop  is a goodhearted ensemble comedy with a variety of quirky characters and an engaging story ;2
 is a goodhearted ensemble comedy with a variety of quirky characters and an engaging story ;2
is a goodhearted ensemble comedy with a variety of quirky characters and an engaging story ;2
is a goodhearted ensemble comedy with a variety of quirky characters and an engaging story;2
a goodhearted ensemble comedy with a variety of quirky characters and an engaging story;1
a goodhearted ensemble comedy;2
goodhearted ensemble comedy;2
goodhearted;1
with a variety of quirky characters and an engaging story;2
a variety of quirky characters and an engaging story;1
of quirky characters and an engaging story;2
quirky characters and an engaging story;2
A soulless jumble of ineptly assembled cliches and pabulum that plays like a 95minute commercial for NBA properties ;-1
A soulless jumble of ineptly;-1
soulless jumble;-1
soulless;-1
of ineptly;-1
assembled cliches and pabulum that plays like a 95minute commercial for NBA properties ;-2
assembled cliches and pabulum that plays like a 95minute commercial for NBA properties;-1
cliches and pabulum;-1
cliches and;-1
that plays like a 95minute commercial for NBA properties;-1
plays like a 95minute commercial for NBA properties;-2
like a 95minute commercial for NBA properties;-1
a 95minute commercial for NBA properties;-1
a 95minute commercial;-2
95minute commercial;-2
An ambitious  serious film that manages to do virtually everything wrong  sitting through it is something akin to an act of cinematic penance;-2
An ambitious  serious film that manages to do virtually everything wrong ;-1
An ambitious  serious film that manages to do virtually everything wrong;-1
An ambitious  serious film;1
ambitious  serious film;1
that manages to do virtually everything wrong;-2
manages to do virtually everything wrong;-2
to do virtually everything wrong;-1
do virtually everything wrong;-2
virtually everything wrong;-1
sitting through it is something akin to an act of cinematic penance;-2
akin to an act of cinematic penance;-1
Consistently clever and suspenseful ;2
Consistently clever and suspenseful;1
clever and suspenseful;2
clever and;1
suspenseful;1
Soderbergh skims the fat from the 1972 film ;1
the fat;1
fat;-1
Hilarious musical comedy;2
Hilarious;1
stymied by accents thick as mud ;-1
stymied by accents thick as mud;-1
by accents thick as mud;-1
accents thick as mud;-1
thick as mud;-1
A movie like The Guys is why film criticism can be considered work ;-1
like The Guys;1
is why film criticism can be considered work ;-1
is why film criticism can be considered work;-1
criticism;-1
can be considered work;1
Anyone who suffers through this film deserves  at the very least  a big box of consolation candy ;-2
Anyone who suffers through this film;-2
suffers through this film;-1
through this film;1
deserves  at the very least  a big box of consolation candy ;-1
deserves  at the very least  a big box of consolation candy;-1
deserves  at the very least ;1
at the very least;-1
very least;-1
a big box of consolation candy;-1
Cremaster 3 is at once a tough pill to swallow and a minor miracle of selfexpression ;1
is at once a tough pill to swallow and a minor miracle of selfexpression ;1
is at once a tough pill to swallow and a minor miracle of selfexpression;1
a tough pill to swallow and;-1
a tough pill to swallow;-1
tough pill to swallow;-1
pill to swallow;-1
a minor miracle of selfexpression;1
a minor miracle;1
minor miracle;1
miracle;1
But Kouyate elicits strong performances from his cast  and he delivers a powerful commentary on how governments lie  no matter who runs them ;1
Kouyate elicits strong performances from his cast  and he delivers a powerful commentary on how governments lie  no matter who runs them ;1
Kouyate elicits strong performances from his cast  and he delivers a powerful commentary on how governments lie  no matter who runs them;2
Kouyate elicits strong performances from his cast  and;1
Kouyate elicits strong performances from his cast ;1
Kouyate elicits strong performances from his cast;1
elicits strong performances from his cast;2
elicits strong performances;1
strong performances;1
delivers a powerful commentary on how governments lie  no matter who runs them;1
delivers a powerful commentary on how governments lie ;1
delivers a powerful commentary on how governments lie;1
delivers a powerful commentary;1
a powerful commentary;1
powerful commentary;1
See it for his performance if nothing else ;1
See it for his performance if nothing else;1
The asylum material is gripping  as are the scenes of Jia with his family ;2
asylum material;-1
is gripping  as are the scenes of Jia with his family ;1
is gripping  as are the scenes of Jia with his family;2
gripping;1
family;1
I walked away from this new version of ET just as I hoped I would  with moist eyes ;2
walked away from this new version of ET just as I hoped I would  with moist eyes ;1
walked away from this new version of ET just as I hoped I would  with moist eyes;2
walked away from this new version of ET;-2
walked away;-1
just as I hoped I would  with moist eyes;1
hoped I would  with moist eyes;1
would  with moist eyes;1
Attal pushes too hard to make this a comedy or serious drama ;-2
pushes too hard to make this a comedy or serious drama ;-1
pushes too hard to make this a comedy or serious drama;-1
pushes too hard;-1
make this a comedy or serious drama;-1
plays like some corny television production from a bygone era;-1
plays like some corny television;-1
some corny television;-1
corny television;-1
from a bygone era;-1
It s a powerful though flawed movie  guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today ;2
s a powerful though flawed movie  guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today ;1
s a powerful though flawed movie  guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today;2
a powerful though flawed movie  guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today;1
though flawed;-1
guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today;2
to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today;2
put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today;2
while reaffirming Washington as possibly the best actor working in movies today;2
reaffirming Washington as possibly the best actor working in movies today;2
Washington as possibly the best actor working in movies today;2
as possibly the best actor working in movies today;2
possibly the best actor working in movies today;2
possibly the best actor;2
the best actor;2
best actor;1
Solondz may well be the only one laughing at his own joke;-1
may well be the only one laughing at his own joke;-1
may well;1
be the only one laughing at his own joke;-1
the only one laughing at his own joke;-1
laughing at his own joke;-1
laughing;2
Here s a case of two actors who do everything humanly possible to create characters who are sweet and believable  and are defeated by a screenplay that forces them into bizarre  implausible behavior ;-1
s a case of two actors who do everything humanly possible to create characters who are sweet and believable  and are defeated by a screenplay that forces them into bizarre  implausible behavior;-1
a case of two actors who do everything humanly possible to create characters who are sweet and believable  and are defeated by a screenplay that forces them into bizarre  implausible behavior;-2
of two actors who do everything humanly possible to create characters who are sweet and believable  and are defeated by a screenplay that forces them into bizarre  implausible behavior;-1
who do everything humanly possible to create characters who are sweet and believable  and are defeated by a screenplay that forces them into bizarre  implausible behavior;-1
do everything humanly possible to create characters who are sweet and believable  and are defeated by a screenplay that forces them into bizarre  implausible behavior;-1
everything humanly possible to create characters who are sweet and believable  and are defeated by a screenplay that forces them into bizarre  implausible behavior;-1
humanly possible;1
humanly;1
to create characters who are sweet and believable  and are defeated by a screenplay that forces them into bizarre  implausible behavior;-1
